DATE,거래단위,도매시장,산지-광역시도,등급,단위_무게(kg),1kg_물량,1kg_평균가격,weighted_price,광역시도,평균기온,평균풍속,평균강수량
2023-01-01,10kg그물망,창원내서도매시장,강원도,특,10,36600,380.0,13908000.0,강원도,-4.58,2.07,44.09
2023-01-01,10kg그물망,부산반여도매,부산광역시,특,10,36100,411.4127423822714,14851999.999999998,부산광역시,2.93,2.52,62.19
2023-01-01,10kg그물망,창원내서도매시장,경상남도,특,10,35900,557.1309192200557,20001000.0,경상남도,1.07,2.06,56.45
2023-01-01,10kg그물망,광주각화도매,전라남도,특,10,32700,272.5382262996942,8912000.0,전라남도,2.02,2.91,49.16
2023-01-01,10kg그물망,천안도매시장,제주도,특,10,32300,637.8018575851395,20601000.000000004,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,안양도매시장,서울특별시,특,10,30000,608.0,18240000.0,서울특별시,-1.55,1.57,42.25
2023-01-01,10kg그물망,인천구월도매,경기도,특,10,30000,552.0,16560000.0,경기도,-3.57,1.36,38.15
2023-01-01,10kg그물망,구리도매시장,충청남도,특,10,26800,307.3880597014926,8238000.000000001,충청남도,-0.68,2.71,25.08
2023-01-01,10kg그물망,포항도매시장,제주도,특,10,26200,367.1297709923664,9618800.0,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,포항도매시장,제주도,특,10,24600,488.130081300813,12008000.0,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,수원도매시장,서울특별시,특,10,24400,845.0,20618000.0,서울특별시,-1.55,1.57,42.25
2023-01-01,10kg그물망,창원내서도매시장,부산광역시,특,10,24000,600.0,14400000.0,부산광역시,2.93,2.52,62.19
2023-01-01,10kg그물망,서울강서도매,충청남도,특,10,21800,250.0,5450000.0,충청남도,-0.68,2.71,25.08
2023-01-01,10kg그물망,창원내서도매시장,제주도,특,10,19300,489.1191709844559,9439999.999999998,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,창원내서도매시장,광주광역시,특,10,18300,350.0,6405000.0,광주광역시,-0.01,2.09,34.62
2023-01-01,10kg그물망,포항도매시장,경상북도,특,10,16500,484.8484848484848,7999999.999999999,경상북도,-1.14,1.98,26.48
2023-01-01,10kg그물망,순천도매시장,전라남도,특,10,16400,407.9268292682927,6690000.0,전라남도,2.02,2.91,49.16
2023-01-01,10kg그물망,전주도매시장,전라북도,특,10,16400,369.5121951219513,6060000.000000002,전라북도,-0.89,2.34,28.23
2023-01-01,10kg그물망,원주도매시장,대전광역시,특,10,13200,700.0,9240000.0,대전광역시,-1.66,1.22,30.45
2023-01-01,10kg그물망,수원도매시장,경기도,특,10,13200,375.1,4951320.0,경기도,-3.57,1.36,38.15
2023-01-01,10kg그물망,진주도매시장,경상남도,특,10,13100,269.1603053435114,3525999.9999999995,경상남도,1.07,2.06,56.45
2023-01-01,10kg그물망,창원팔용도매시장,부산광역시,특,10,11800,450.0,5310000.0,부산광역시,2.93,2.52,62.19
2023-01-01,10kg그물망,강릉도매시장,제주도,특,10,11700,794.1025641025641,9291000.0,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,구미도매시장,제주도,특,10,11500,420.0,4830000.0,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,전주도매시장,광주광역시,특,10,11200,500.0,5600000.0,광주광역시,-0.01,2.09,34.62
2023-01-01,10kg그물망,창원내서도매시장,부산광역시,특,10,11200,350.0,3920000.0,부산광역시,2.93,2.52,62.19
2023-01-01,10kg그물망,대구북부도매,강원도,특,10,10000,500.0,5000000.0,강원도,-4.58,2.07,44.09
2023-01-01,10kg그물망,대구북부도매,대구광역시,특,10,10000,500.0,5000000.0,대구광역시,-1.2,1.56,14.74
2023-01-01,10kg그물망,창원내서도매시장,경상남도,특,10,9900,262.1212121212121,2595000.0,경상남도,1.07,2.06,56.45
2023-01-01,10kg그물망,인천구월도매,제주도,특,10,9400,373.4042553191489,3509999.9999999995,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,부산반여도매,부산광역시,특,10,7500,353.3333333333334,2650000.000000001,부산광역시,2.93,2.52,62.19
2023-01-01,10kg그물망,구미도매시장,경상북도,특,10,7400,338.6486486486486,2505999.9999999995,경상북도,-1.14,1.98,26.48
2023-01-01,10kg그물망,정읍도매시장,전라북도,특,10,7000,378.5714285714286,2650000.0000000005,전라북도,-0.89,2.34,28.23
2023-01-01,10kg그물망,서울강서도매,전라남도,특,10,6400,804.375,5148000.0,전라남도,2.02,2.91,49.16
2023-01-01,10kg그물망,원주도매시장,경상남도,특,10,6100,550.0,3355000.0,경상남도,1.07,2.06,56.45
2023-01-01,10kg그물망,서울가락도매,제주도,특,10,6100,313.1147540983606,1909999.9999999998,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,부산반여도매,제주도,특,10,5400,338.5185185185185,1827999.9999999998,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,순천도매시장,서울특별시,특,10,5000,791.7,3958500.0,서울특별시,-1.55,1.57,42.25
2023-01-01,10kg그물망,광주서부도매,전라남도,특,10,5000,492.0,2460000.0,전라남도,2.02,2.91,49.16
2023-01-01,10kg그물망,광주각화도매,전라남도,특,10,5000,370.0,1850000.0,전라남도,2.02,2.91,49.16
2023-01-01,10kg그물망,광주각화도매,제주도,특,10,4400,431.8181818181818,1900000.0,제주도,3.88,4.14,106.68
2023-01-01,10kg그물망,창원내서도매시장,경상남도,특,10,4000,365.0,1460000.0,경상남도,1.07,2.06,56.45
2023-01-01,10kg그물망,전주도매시장,전라북도,특,10,3200,450.0,1440000.0,전라북도,-0.89,2.34,28.23
2022-12-01,10kg그물망,구리도매시장,전라남도,특,10,3066100,530.8401552460781,1627609000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,전라남도,특,10,2385800,570.9372118367005,1362142000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,충청남도,특,10,1012600,401.3262887616038,406383000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,인천구월도매,전라남도,특,10,1006900,588.3950739894726,592455000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,광주서부도매,전라남도,특,10,963500,384.8718214841723,370824000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,순천도매시장,전라남도,특,10,826500,527.2038717483363,435733999.99999994,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,수원도매시장,전라남도,특,10,805300,576.6596299515708,464383999.99999994,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,안산도매시장,전라남도,특,10,699800,561.5132895112889,392947000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,전라남도,특,10,671600,456.4219773674807,306533000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,수원도매시장,전라남도,특,10,641700,549.9563659030698,352906999.9999999,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,순천도매시장,전라남도,특,10,639600,587.854909318324,375992000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,광주각화도매,전라남도,특,10,438000,459.2100456621005,201134000.00000003,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,제주도,특,10,429100,516.0428804474482,221434000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,부산엄궁도매,제주도,특,10,419000,701.4319809069212,293900000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,창원팔용도매시장,경상남도,특,10,406300,492.0514398227912,199920500.00000006,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,서울강서도매,충청남도,특,10,361000,471.2603878116344,170125000.00000003,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주서부도매,광주광역시,특,10,360500,468.6851595006935,168961000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,광주각화도매,광주광역시,특,10,312200,414.0006406149904,129251000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,광주각화도매,전라남도,특,10,303400,528.6090969017798,160380000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,창원팔용도매시장,제주도,특,10,280300,585.7153050303247,164176000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,광주각화도매,전라남도,특,10,263700,392.4762988244217,103496000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,제주도,특,10,255400,532.0164447924824,135877000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,구리도매시장,충청남도,특,10,239100,381.7984107068172,91288000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,춘천도매시장,서울특별시,특,10,237600,662.7588383838385,157471500.00000003,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,안산도매시장,전라남도,특,10,233800,468.7767322497862,109600000.00000001,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,구리도매시장,제주도,특,10,231800,561.5616911130285,130170000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,서울강서도매,전라남도,특,10,221500,609.5395033860044,135012999.99999997,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,대전노은도매,충청남도,특,10,196900,550.7770441848654,108448000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주각화도매,광주광역시,특,10,190000,568.8578947368421,108083000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,188200,677.0085015940489,127413000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,인천구월도매,강원도,특,10,182000,298.4065934065934,54310000.0,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,원주도매시장,서울특별시,특,10,169800,670.2340989399293,113805749.99999999,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,창원팔용도매시장,부산광역시,특,10,143000,647.2027972027972,92550000.0,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,창원내서도매시장,강원도,특,10,133700,461.2939416604337,61674999.999999985,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,천안도매시장,충청남도,특,10,126300,364.3626286619161,46019000.00000001,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,창원내서도매시장,충청남도,특,10,120900,526.2779156327543,63627000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,구리도매시장,경기도,특,10,117500,580.6348936170214,68224600.00000001,경기도,-4.86,1.28,8.12
2022-12-01,10kg그물망,인천구월도매,충청남도,특,10,116600,357.2041166380789,41650000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주서부도매,전라남도,특,10,112900,354.7298494242693,40049000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,대전노은도매,전라남도,특,10,104800,530.4770992366413,55594000.00000001,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,101600,481.1811023622047,48887999.99999999,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,광주서부도매,전라남도,특,10,94400,380.5084745762711,35919999.99999999,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,포항도매시장,경상북도,특,10,90100,637.9800221975582,57482000.0,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,수원도매시장,서울특별시,특,10,85100,515.3113983548767,43853000.00000001,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,천안도매시장,서울특별시,특,10,80900,473.4857849196539,38305000.0,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,원주도매시장,경상남도,특,10,79600,742.3366834170854,59090000.0,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,순천도매시장,광주광역시,특,10,77200,520.0,40144000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,인천구월도매,서울특별시,특,10,71400,801.4005602240896,57220000.0,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,광주서부도매,광주광역시,특,10,68600,685.2332361516036,47007000.00000001,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,창원내서도매시장,제주도,특,10,56300,567.1047957371225,31927999.999999993,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,부산반여도매,부산광역시,특,10,56200,367.88256227758,20674999.999999996,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,구미도매시장,경상북도,특,10,55700,466.5170556552962,25984999.999999996,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,대전노은도매,서울특별시,특,10,54900,469.9333333333333,25799339.999999996,서울특별시,-2.8,1.56,7.22
2022-12-01,10kg그물망,대구북부도매,강원도,특,10,50000,580.0,29000000.0,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,구리도매시장,전라남도,특,10,49100,438.6965376782077,21539999.999999996,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,48900,638.9775051124744,31246000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,서울강서도매,충청남도,특,10,48200,375.9751037344398,18122000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,수원도매시장,전라남도,특,10,48000,632.5,30360000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,천안도매시장,제주도,특,10,46400,737.3275862068965,34212000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,광주서부도매,전라남도,특,10,45900,459.041394335512,21070000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,창원내서도매시장,경상남도,특,10,42900,709.1608391608391,30423000.0,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,구리도매시장,제주도,특,10,42800,647.9205607476636,27731000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,진주도매시장,경상남도,특,10,42000,685.7142857142857,28799999.999999996,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,부산반여도매,경상북도,특,10,42000,392.8571428571428,16499999.999999996,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,창원팔용도매시장,제주도,특,10,37500,558.8,20955000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,광주서부도매,제주도,특,10,37400,490.5882352941177,18348000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,안산도매시장,제주도,특,10,36700,472.0435967302452,17324000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,광주서부도매,강원도,특,10,36600,375.0,13725000.0,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,인천구월도매,경기도,특,10,36200,667.4033149171271,24160000.0,경기도,-4.86,1.28,8.12
2022-12-01,10kg그물망,부산엄궁도매,전라남도,특,10,36000,600.0,21600000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,부산반여도매,부산광역시,특,10,35000,378.5714285714286,13250000.000000002,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,32900,489.0577507598784,16089999.999999998,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,천안도매시장,충청남도,특,10,32200,254.223602484472,8185999.999999998,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주서부도매,광주광역시,특,10,31500,371.1746031746032,11692000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,창원내서도매시장,제주도,특,10,29600,735.7432432432433,21778000.000000004,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,부산엄궁도매,부산광역시,특,10,29500,354.2372881355932,10450000.0,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,28200,475.7446808510638,13415999.999999998,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,원주도매시장,충청남도,특,10,27100,118.3025830258303,3206000.0000000014,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,구리도매시장,충청남도,특,10,25700,394.8249027237354,10147000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,순천도매시장,전라남도,특,10,25300,532.1739130434783,13464000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,광주각화도매,제주도,특,10,25000,912.0,22800000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,안산도매시장,강원도,특,10,24300,400.0,9720000.0,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,전주도매시장,충청남도,특,10,23800,412.1848739495798,9810000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주각화도매,전라북도,특,10,18700,474.7058823529412,8877000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,인천구월도매,충청남도,특,10,18300,600.0,10980000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,부산반여도매,경상남도,특,10,18000,410.0,7380000.0,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,창원내서도매시장,부산광역시,특,10,16500,500.0,8250000.0,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,포항도매시장,제주도,특,10,15900,443.3962264150943,7049999.999999999,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,창원내서도매시장,경상남도,특,10,15700,479.6178343949044,7529999.999999999,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,창원팔용도매시장,경상남도,특,10,15300,331.6993464052287,5074999.999999999,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,인천구월도매,충청남도,특,10,14500,417.5862068965517,6054999.999999999,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주서부도매,광주광역시,특,10,14400,300.0,4320000.0,광주광역시,-0.66,2.12,24.24
2022-12-01,10kg그물망,부산반여도매,제주도,특,10,13700,1003.649635036496,13749999.999999994,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,광주각화도매,전라북도,특,10,13400,371.3432835820895,4975999.999999999,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,부산반여도매,제주도,특,10,13000,700.0,9100000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,서울강서도매,제주도,특,10,12600,970.3174603174602,12226000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,강릉도매시장,강원도,특,10,12100,639.6694214876034,7740000.000000001,강원도,-5.45,2.41,4.17
2022-12-01,10kg그물망,창원팔용도매시장,부산광역시,특,10,12100,605.1239669421487,7322000.0,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,창원내서도매시장,부산광역시,특,10,10000,1000.0,10000000.0,부산광역시,2.55,2.36,13.46
2022-12-01,10kg그물망,대구북부도매,충청남도,특,10,10000,500.0,5000000.0,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,안산도매시장,대구광역시,특,10,8700,300.0,2610000.0,대구광역시,-1.51,1.65,3.42
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,7200,150.0,1080000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,서울가락도매,제주도,특,10,6500,500.0,3250000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,6200,400.0,2480000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,창원내서도매시장,제주도,특,10,6100,1000.0,6100000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,진주도매시장,제주도,특,10,6100,850.0,5185000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,안산도매시장,전라남도,특,10,6100,750.0,4575000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,강릉도매시장,제주도,특,10,6000,660.0,3960000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,전주도매시장,전라북도,특,10,5600,500.0,2800000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,창원내서도매시장,경상남도,특,10,5600,450.0,2520000.0,경상남도,0.82,2.15,8.97
2022-12-01,10kg그물망,정읍도매시장,전라북도,특,10,4000,337.5,1350000.0,전라북도,-1.62,2.25,31.59
2022-12-01,10kg그물망,인천삼산도매,제주도,특,10,3000,500.0,1500000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,인천구월도매,충청남도,특,10,2900,324.1379310344827,939999.9999999998,충청남도,-1.44,2.62,20.63
2022-12-01,10kg그물망,광주각화도매,전라남도,특,10,2600,370.0,962000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,대구북부도매,경상북도,특,10,2500,300.0,750000.0,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,전주도매시장,제주도,특,10,2000,830.0,1660000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,대구북부도매,경상북도,특,10,1700,500.0,850000.0,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,광주각화도매,전라남도,특,10,1100,460.0,506000.0,전라남도,1.85,2.9,16.57
2022-12-01,10kg그물망,포항도매시장,경상북도,특,10,1000,530.0,530000.0,경상북도,-1.76,2.14,6.14
2022-12-01,10kg그물망,순천도매시장,제주도,특,10,500,500.0,250000.0,제주도,4.16,4.26,44.25
2022-12-01,10kg그물망,포항도매시장,경상북도,특,10,400,630.0,252000.0,경상북도,-1.76,2.14,6.14
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,1728500,631.2108764824993,1091048000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,1661200,417.1785456296653,693017000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,광주서부도매,전라남도,특,10,1360300,831.2306108946556,1130723000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,순천도매시장,전라남도,특,10,860400,619.5072059507206,533024000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,광주서부도매,광주광역시,특,10,843700,564.7279838805263,476461000.0,광주광역시,9.79,1.89,45.08
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,807300,349.7002353524093,282313000.00000006,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,인천구월도매,전라남도,특,10,722000,616.4529085872575,445078999.99999994,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,순천도매시장,전라남도,특,10,719300,646.4979841512583,465026000.00000006,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,창원팔용도매시장,경상남도,특,10,623500,617.2477947072975,384854000.0,경상남도,10.43,1.64,56.86
2022-11-01,10kg그물망,수원도매시장,충청남도,특,10,610000,637.6967213114754,388994999.99999994,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,서울강서도매,충청남도,특,10,605800,611.1538461538462,370237000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,안산도매시장,전라남도,특,10,589700,581.8551806003053,343120000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,광주각화도매,전라남도,특,10,589400,518.4170342721412,305555000.00000006,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,수원도매시장,전라남도,특,10,570500,584.9290096406661,333702000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,인천구월도매,강원도,특,10,544000,477.1139705882353,259550000.0,강원도,6.65,1.81,60.41
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,516600,485.6871854432831,250906000.00000006,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,인천구월도매,충청남도,특,10,435300,613.0323914541696,266853000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,광주각화도매,전라남도,특,10,358100,424.8087126500977,152123999.99999997,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,부산엄궁도매,제주도,특,10,301000,808.6378737541529,243400000.00000003,제주도,12.6,3.45,127.44
2022-11-01,10kg그물망,수원도매시장,서울특별시,특,10,285400,702.3861247372109,200461000.0,서울특별시,9.8,1.38,68.19
2022-11-01,10kg그물망,창원내서도매시장,강원도,특,10,208300,523.7157945271243,109090000.0,강원도,6.65,1.81,60.41
2022-11-01,10kg그물망,춘천도매시장,서울특별시,특,10,205300,818.4778373112518,168033500.0,서울특별시,9.8,1.38,68.19
2022-11-01,10kg그물망,안산도매시장,전라남도,특,10,192300,420.0364014560582,80772999.99999999,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,156300,447.0825335892514,69879000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,구리도매시장,강원도,특,10,155500,363.6848874598071,56553000.00000001,강원도,6.65,1.81,60.41
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,150400,445.1795212765957,66955000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,147300,511.8194161575017,75391000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,광주각화도매,광주광역시,특,10,143600,582.4930362116992,83646000.0,광주광역시,9.79,1.89,45.08
2022-11-01,10kg그물망,부산반여도매,부산광역시,특,10,136200,552.3715124816447,75233000.0,부산광역시,13.0,1.97,57.31
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,135100,435.8031088082902,58877000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,광주각화도매,광주광역시,특,10,132200,383.3812405446293,50682999.99999999,광주광역시,9.79,1.89,45.08
2022-11-01,10kg그물망,진주도매시장,경상남도,특,10,120400,625.7392026578073,75339000.0,경상남도,10.43,1.64,56.86
2022-11-01,10kg그물망,천안도매시장,서울특별시,특,10,113300,444.4483671668139,50356000.000000015,서울특별시,9.8,1.38,68.19
2022-11-01,10kg그물망,원주도매시장,서울특별시,특,10,112900,689.2612931798052,77817600.0,서울특별시,9.8,1.38,68.19
2022-11-01,10kg그물망,전주도매시장,전라북도,특,10,104600,546.7973231357553,57195000.0,전라북도,8.97,1.97,71.09
2022-11-01,10kg그물망,광주각화도매,전라남도,특,10,104200,649.4337811900192,67671000.0,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,창원팔용도매시장,부산광역시,특,10,95000,452.6315789473684,43000000.0,부산광역시,13.0,1.97,57.31
2022-11-01,10kg그물망,구리도매시장,경기도,특,10,94000,555.5106382978723,52218000.0,경기도,7.67,1.19,62.29
2022-11-01,10kg그물망,대구북부도매,충청남도,특,10,92000,621.7391304347826,57200000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,창원내서도매시장,경상남도,특,10,90300,712.1373200442966,64305999.999999985,경상남도,10.43,1.64,56.86
2022-11-01,10kg그물망,전주도매시장,전라북도,특,10,88000,592.3636363636364,52128000.0,전라북도,8.97,1.97,71.09
2022-11-01,10kg그물망,전주도매시장,전라북도,특,10,85500,437.2982456140351,37389000.0,전라북도,8.97,1.97,71.09
2022-11-01,10kg그물망,대전노은도매,충청남도,특,10,84400,648.1516587677727,54704000.000000015,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,광주서부도매,전라남도,특,10,83400,416.2709832134293,34717000.00000001,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,창원팔용도매시장,경상남도,특,10,81100,549.3958076448828,44555999.99999999,경상남도,10.43,1.64,56.86
2022-11-01,10kg그물망,구미도매시장,경상북도,특,10,80200,505.0374064837905,40504000.0,경상북도,8.65,1.49,67.2
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,79600,414.7361809045227,33013000.000000007,전라남도,11.24,2.37,52.55
2022-11-01,10kg그물망,전주도매시장,전라북도,특,10,79300,713.9470365699874,56616000.0,전라북도,8.97,1.97,71.09
2022-11-01,10kg그물망,서울강서도매,강원도,특,10,74900,545.1001335113485,40828000.00000001,강원도,6.65,1.81,60.41
2022-11-01,10kg그물망,전주도매시장,전라북도,특,10,74700,615.3949129852745,45970000.0,전라북도,8.97,1.97,71.09
2022-11-01,10kg그물망,광주각화도매,충청남도,특,10,73200,710.0,51972000.0,충청남도,9.7,2.18,44.43
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,72000,325.0,23400000.0,전라남도,11.24,2.37,52.55
