,DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,1kg_평균가격,1kg_총거래물량
19783,2022-08-01,12kg그물망,7481.720430107528,1116.0,695800,천안도매시장,천안농협(공),양배추,양배추(일반),강원도,횡성군,특,623.4767025089607,13392
19784,2022-08-01,12kg그물망,2300.0,792.0,151800,울산도매시장,울산원협(공),양배추,양배추(일반),대구광역시,대구광역시,특,191.6666666666667,9504
19785,2022-08-01,12kg그물망,11910.9375,768.0,762300,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,평창군,특,992.578125,9216
19786,2022-08-01,12kg그물망,6300.0,600.0,315000,부산반여도매,농협반여(공),양배추,양배추(일반),경상북도,청송군,특,525.0,7200
19787,2022-08-01,12kg그물망,7079.310344827587,348.0,205300,천안도매시장,천안농협(공),양배추,양배추(일반),강원도,횡성군,특,589.9425287356322,4176
19788,2022-07-01,12kg그물망,9772.331519464211,28668.0,23346100,안산도매시장,농협안산(공),양배추,양배추(일반),강원도,평창군,특,814.360959955351,344016
19789,2022-07-01,12kg그물망,9227.027027027027,8880.0,6828000,안산도매시장,농협안산(공),양배추,양배추(일반),제주도,서귀포시,특,768.9189189189188,106560
19790,2022-07-01,12kg그물망,4976.971608832808,7608.0,3155400,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,414.7476340694006,91296
19791,2022-07-01,12kg그물망,3560.115606936416,4152.0,1231800,진주도매시장,진주중앙청과,양배추,양배추(일반),경상남도,진주시,특,296.6763005780347,49824
19792,2022-07-01,12kg그물망,1846.153846153846,2340.0,360000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,해운대구,특,153.8461538461538,28080
19793,2022-07-01,12kg그물망,6813.740458015267,1572.0,892600,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,567.8117048346056,18864
19794,2022-07-01,12kg그물망,3105.504587155964,1308.0,338500,안산도매시장,농협안산(공),양배추,양배추(일반),대구광역시,대구광역시,특,258.7920489296637,15696
19796,2022-07-01,12kg그물망,8260.0,780.0,536900,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영양군,특,688.3333333333334,9360
19797,2022-07-01,12kg그물망,7066.666666666668,720.0,424000,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,김천시,특,588.888888888889,8640
19798,2022-07-01,12kg그물망,7997.5,480.0,319900,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,666.4583333333334,5760
19799,2022-07-01,12kg그물망,13250.0,240.0,265000,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,평창군,특,1104.166666666667,2880
19800,2022-07-01,12kg그물망,8800.0,84.0,61600,울산도매시장,울산원협(공),양배추,양배추(일반),대구광역시,대구광역시,특,733.3333333333334,1008
19801,2022-06-01,12kg그물망,4998.967391304348,22080.0,9198100,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,해남군,특,416.580615942029,264960
19802,2022-06-01,12kg그물망,4842.5,8640.0,3486600,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,영암군,특,403.5416666666667,103680
19803,2022-06-01,12kg그물망,4370.096463022508,7464.0,2718200,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,364.1747052518757,89568
19804,2022-06-01,12kg그물망,3028.735632183908,5220.0,1317500,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,252.3946360153257,62640
19805,2022-06-01,12kg그물망,5201.098901098901,4368.0,1893200,안산도매시장,농협안산(공),양배추,양배추(일반),충청남도,서산시,특,433.4249084249084,52416
19806,2022-06-01,12kg그물망,4928.723404255319,3384.0,1389900,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,진도군,특,410.7269503546099,40608
19807,2022-06-01,12kg그물망,1500.0,2916.0,364500,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,125.0,34992
19808,2022-06-01,12kg그물망,5378.602620087337,2748.0,1231700,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,448.2168850072781,32976
19810,2022-06-01,12kg그물망,4636.363636363636,1188.0,459000,안산도매시장,농협안산(공),양배추,양배추(일반),강원도,평창군,특,386.3636363636363,14256
19811,2022-06-01,12kg그물망,4200.0,732.0,256200,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,북제주군,특,350.0,8784
19812,2022-06-01,12kg그물망,8000.0,612.0,408000,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영천시,특,666.6666666666666,7344
19813,2022-06-01,12kg그물망,3000.0,360.0,90000,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,논산시,특,250.0,4320
19814,2022-06-01,12kg그물망,4800.0,180.0,72000,부산반여도매,농협반여(공),양배추,양배추(일반),경상남도,김해시,특,400.0,2160
19815,2022-06-01,12kg그물망,4000.0,120.0,40000,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,칠곡군,특,333.3333333333333,1440
19816,2022-05-01,12kg그물망,8940.79386257505,35976.0,26804500,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,745.0661552145875,431712
19817,2022-05-01,12kg그물망,10706.00814663951,11784.0,10513300,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,892.1673455532924,141408
19818,2022-05-01,12kg그물망,5910.778443113772,10020.0,4935500,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,무안군,특,492.564870259481,120240
19819,2022-05-01,12kg그물망,5794.975688816857,7404.0,3575500,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,제주시,특,482.914640734738,88848
19820,2022-05-01,12kg그물망,4490.697674418605,5160.0,1931000,안산도매시장,농협안산(공),양배추,양배추(일반),대구광역시,대구광역시,특,374.2248062015504,61920
19821,2022-05-01,12kg그물망,7000.0,4392.0,2562000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,해남군,특,583.3333333333334,52704
19822,2022-05-01,12kg그물망,7160.0,3000.0,1790000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,596.6666666666666,36000
19823,2022-05-01,12kg그물망,8500.0,2880.0,2040000,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,해남군,특,708.3333333333334,34560
19824,2022-05-01,12kg그물망,10099.54545454545,2640.0,2221900,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,남제주군,특,841.6287878787875,31680
19825,2022-05-01,12kg그물망,2659.477124183007,1836.0,406900,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,221.6230936819173,22032
19826,2022-05-01,12kg그물망,10416.10738255034,1788.0,1552000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,868.0089485458617,21456
19827,2022-05-01,12kg그물망,3000.0,1308.0,327000,구미도매시장,구미농협(공),양배추,양배추(일반),제주도,제주시,특,250.0,15696
19828,2022-05-01,12kg그물망,10736.66666666667,720.0,644200,포항도매시장,포항농협(공),양배추,양배추(일반),대구광역시,달성군,특,894.7222222222225,8640
19829,2022-05-01,12kg그물망,7500.0,720.0,450000,진주도매시장,진주중앙청과,양배추,양배추(일반),제주도,제주시,특,625.0,8640
19830,2022-05-01,12kg그물망,4752.631578947368,228.0,90300,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,남제주군,특,396.0526315789473,2736
19831,2022-05-01,12kg그물망,6857.142857142857,168.0,96000,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상남도,밀양시,특,571.4285714285714,2016
19832,2022-04-01,12kg그물망,8388.136574074075,20736.0,14494700,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,북제주군,특,699.0113811728396,248832
19833,2022-04-01,12kg그물망,7896.611001964636,12216.0,8038750,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,제주시,특,658.0509168303863,146592
19834,2022-04-01,12kg그물망,7564.957264957265,4212.0,2655300,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,제주시,특,630.4131054131054,50544
19835,2022-04-01,12kg그물망,7714.285714285716,4200.0,2700000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,642.857142857143,50400
19836,2022-04-01,12kg그물망,6380.0,3000.0,1595000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,531.6666666666666,36000
19837,2022-04-01,12kg그물망,8198.876404494382,2136.0,1459400,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,남제주군,특,683.2397003745318,25632
19838,2022-04-01,12kg그물망,8768.376068376068,1404.0,1025900,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,730.6980056980057,16848
19839,2022-04-01,12kg그물망,8300.0,348.0,240700,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,남제주군,특,691.6666666666666,4176
19840,2022-03-01,12kg그물망,6328.461841070024,61008.0,32173900,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,북제주군,특,527.3718200891686,732096
19841,2022-03-01,12kg그물망,6431.404958677685,15972.0,8560200,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,535.9504132231403,191664
19842,2022-03-01,12kg그물망,7532.374100719425,8340.0,5235000,서울가락도매,농협가락(공),양배추,양배추(일반),제주도,남제주군,특,627.6978417266188,100080
19843,2022-03-01,12kg그물망,7025.846702317291,6732.0,3941500,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,585.4872251931075,80784
19844,2022-03-01,12kg그물망,7236.363636363636,6600.0,3980000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,603.030303030303,79200
19845,2022-03-01,12kg그물망,7121.79012345679,5832.0,3461190,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,제주시,특,593.4825102880658,69984
19846,2022-03-01,12kg그물망,6500.0,3600.0,1950000,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,541.6666666666666,43200
19847,2022-03-01,12kg그물망,7633.582089552238,3216.0,2045800,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,제주시,특,636.1318407960199,38592
19848,2022-03-01,12kg그물망,6600.0,2520.0,1386000,구미도매시장,구미농협(공),양배추,양배추(일반),제주도,제주시,특,550.0,30240
19849,2022-03-01,12kg그물망,7510.46511627907,2064.0,1291800,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,남제주군,특,625.8720930232558,24768
19850,2022-03-01,12kg그물망,7000.0,1992.0,1162000,진주도매시장,진주중앙청과,양배추,양배추(일반),제주도,제주시,특,583.3333333333334,23904
19851,2022-03-01,12kg그물망,8800.0,960.0,704000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,원주시,특,733.3333333333334,11520
19852,2022-03-01,12kg그물망,6600.0,600.0,330000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,550.0,7200
19853,2022-02-01,12kg그물망,6000.0,63504.0,31752000,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,500.0,762048
19854,2022-02-01,12kg그물망,4636.290167404271,62364.0,24094800,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,북제주군,특,386.357513950356,748368
19855,2022-02-01,12kg그물망,3365.151515151515,23760.0,6663000,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,280.4292929292929,285120
19856,2022-02-01,12kg그물망,3197.557471264368,16704.0,4451000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,해남군,특,266.463122605364,200448
19857,2022-02-01,12kg그물망,5755.157303370786,10680.0,5122090,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,479.5964419475656,128160
19858,2022-02-01,12kg그물망,5939.25,4800.0,2375700,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,남제주군,특,494.9375,57600
19859,2022-02-01,12kg그물망,5467.410714285715,2688.0,1224700,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,제주시,특,455.6175595238096,32256
19860,2022-02-01,12kg그물망,5540.0,1860.0,858700,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,제주시,특,461.6666666666667,22320
19861,2022-02-01,12kg그물망,4600.0,1596.0,611800,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,남제주군,특,383.3333333333333,19152
19862,2022-02-01,12kg그물망,8000.0,540.0,360000,포항도매시장,경북능금농협(공),양배추,양배추(일반),경상북도,포항시,특,666.6666666666666,6480
19863,2022-02-01,12kg그물망,4400.0,180.0,66000,부산엄궁도매,농협부산(공),양배추,양배추(일반),제주도,북제주군,특,366.6666666666667,2160
19864,2022-02-01,12kg그물망,5592.307692307692,156.0,72700,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,남제주군,특,466.0256410256411,1872
19865,2022-02-01,12kg그물망,5500.0,48.0,22000,구미도매시장,구미농협(공),양배추,양배추(일반),제주도,제주시,특,458.3333333333333,576
19866,2022-01-01,12kg그물망,6000.0,45432.0,22716000,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,500.0,545184
19867,2022-01-01,12kg그물망,3046.923076923077,31200.0,7922000,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,253.9102564102564,374400
19868,2022-01-01,12kg그물망,5464.334733893557,17136.0,7803070,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,455.3612278244631,205632
19869,2022-01-01,12kg그물망,4821.052631578948,7980.0,3206000,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,남제주군,특,401.7543859649124,95760
19870,2022-01-01,12kg그물망,2379.467680608365,6312.0,1251600,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,북제주군,특,198.2889733840304,75744
19871,2022-01-01,12kg그물망,3580.51948051948,4620.0,1378500,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,298.3766233766233,55440
19872,2022-01-01,12kg그물망,3068.857142857142,4200.0,1074100,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,255.7380952380952,50400
19873,2022-01-01,12kg그물망,5577.372262773722,3288.0,1528200,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,제주시,특,464.7810218978101,39456
19874,2022-01-01,12kg그물망,2500.0,2160.0,450000,울산도매시장,울산원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,208.3333333333333,25920
19875,2022-01-01,12kg그물망,3100.0,2136.0,551800,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,남구,특,258.3333333333333,25632
19876,2022-01-01,12kg그물망,3954.237288135593,2124.0,699900,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,남제주군,특,329.5197740112994,25488
19877,2022-01-01,12kg그물망,3100.0,1536.0,396800,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,무안군,특,258.3333333333333,18432
19878,2022-01-01,12kg그물망,5131.932773109243,1428.0,610700,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,남제주군,특,427.6610644257702,17136
19879,2022-01-01,12kg그물망,2000.0,1116.0,186000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,해남군,특,166.6666666666667,13392
19880,2022-01-01,12kg그물망,3700.0,96.0,29600,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,308.3333333333333,1152
19881,2022-01-01,12kg그물망,3700.0,96.0,29600,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,제주시,특,308.3333333333333,1152
19882,2022-01-01,12kg그물망,4357.142857142857,84.0,30500,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,영천시,특,363.0952380952381,1008
19883,2021-12-01,12kg그물망,3580.653266331658,4776.0,1425100,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,298.3877721943048,57312
19884,2021-12-01,12kg그물망,3730.573248407643,3768.0,1171400,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,310.8811040339702,45216
19885,2021-12-01,12kg그물망,3333.333333333334,2664.0,740000,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,남제주군,특,277.7777777777778,31968
19886,2021-12-01,12kg그물망,3200.0,2400.0,640000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,266.6666666666667,28800
19887,2021-12-01,12kg그물망,4840.625,1920.0,774500,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,북제주군,특,403.3854166666667,23040
19888,2021-12-01,12kg그물망,3636.470588235294,1020.0,309100,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,303.0392156862745,12240
19889,2021-12-01,12kg그물망,4000.0,720.0,240000,울산도매시장,울산원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,333.3333333333333,8640
19890,2021-12-01,12kg그물망,4600.0,540.0,207000,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,남제주군,특,383.3333333333333,6480
19891,2021-12-01,12kg그물망,4000.0,312.0,104000,울산도매시장,울산원협(공),양배추,양배추(일반),제주도,제주시,특,333.3333333333333,3744
19892,2021-11-01,12kg그물망,4444.173913043478,6900.0,2555400,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,370.3478260869565,82800
19893,2021-11-01,12kg그물망,4485.777777777777,5400.0,2018600,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광산구,특,373.8148148148148,64800
19894,2021-11-01,12kg그물망,3440.0,3000.0,860000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,286.6666666666667,36000
19895,2021-11-01,12kg그물망,4694.650205761317,2916.0,1140800,울산도매시장,울산원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,391.2208504801097,34992
19896,2021-11-01,12kg그물망,2327.586206896552,1044.0,202500,안양도매시장,안양농산물(주),양배추,양배추(일반),경기도,안양시,특,193.9655172413793,12528
19898,2021-11-01,12kg그물망,4100.0,528.0,180400,대구북부도매,효성청과,양배추,양배추(일반),충청북도,괴산군,특,341.6666666666667,6336
19899,2021-11-01,12kg그물망,2266.666666666667,108.0,20400,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,김천시,특,188.8888888888889,1296
19900,2021-10-01,12kg그물망,2763.265306122449,5880.0,1354000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,230.2721088435374,70560
19901,2021-10-01,12kg그물망,3044.262295081967,4392.0,1114200,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,253.6885245901639,52704
19903,2021-10-01,12kg그물망,2643.722943722944,2772.0,610700,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,220.3102453102453,33264
19904,2021-10-01,12kg그물망,3108.241758241758,2184.0,565700,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,김천시,특,259.0201465201465,26208
19905,2021-10-01,12kg그물망,5697.014925373134,804.0,381700,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,평창군,특,474.7512437810945,9648
19906,2021-10-01,12kg그물망,2500.0,504.0,105000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,208.3333333333333,6048
19907,2021-09-01,12kg그물망,3190.625,3840.0,1021000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,265.8854166666667,46080
19908,2021-09-01,12kg그물망,3366.995073891625,2436.0,683500,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,280.5829228243021,29232
19909,2021-09-01,12kg그물망,6631.578947368421,2280.0,1260000,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울산광역시,특,552.6315789473684,27360
19910,2021-09-01,12kg그물망,3514.705882352941,1632.0,478000,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,남구,특,292.8921568627451,19584
19911,2021-09-01,12kg그물망,5403.053435114503,1572.0,707800,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,450.2544529262086,18864
19913,2021-09-01,12kg그물망,3200.0,588.0,156800,진주도매시장,진주원협(공),양배추,양배추(일반),충청북도,제천시,특,266.6666666666667,7056
19914,2021-09-01,12kg그물망,4715.384615384615,468.0,183900,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,평창군,특,392.948717948718,5616
19915,2021-09-01,12kg그물망,7000.0,72.0,42000,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,평창군,특,583.3333333333334,864
19916,2021-08-01,12kg그물망,3954.320987654321,15552.0,5124800,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,329.5267489711934,186624
19917,2021-08-01,12kg그물망,4329.449838187702,7416.0,2675600,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,360.7874865156418,88992
19918,2021-08-01,12kg그물망,5704.966887417218,7248.0,3445800,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,475.4139072847681,86976
19919,2021-08-01,12kg그물망,5627.567567567567,4440.0,2082200,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,김천시,특,468.9639639639639,53280
19920,2021-08-01,12kg그물망,7359.259259259259,3240.0,1987000,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,613.2716049382716,38880
19921,2021-08-01,12kg그물망,6855.555555555556,2808.0,1604200,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울산광역시,특,571.2962962962963,33696
19922,2021-08-01,12kg그물망,4385.572139303483,2412.0,881500,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,365.4643449419569,28944
19924,2021-08-01,12kg그물망,7064.864864864865,1332.0,784200,진주도매시장,진주원협(공),양배추,양배추(일반),강원도,평창군,특,588.7387387387388,15984
19925,2021-08-01,12kg그물망,5129.62962962963,324.0,138500,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,영양군,특,427.4691358024691,3888
19926,2021-08-01,12kg그물망,6937.5,288.0,166500,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,평창군,특,578.125,3456
19927,2021-08-01,12kg그물망,4300.0,168.0,60200,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,횡성군,특,358.3333333333333,2016
19928,2021-08-01,12kg그물망,3000.0,96.0,24000,울산도매시장,울산원협(공),양배추,양배추(일반),대구광역시,대구광역시,특,250.0,1152
19929,2021-08-01,12kg그물망,6100.0,48.0,24400,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영양군,특,508.3333333333333,576
19930,2021-07-01,12kg그물망,5094.801026957638,18696.0,7937700,안양도매시장,안양농산물(주),양배추,양배추(일반),경상남도,진주시,특,424.5667522464698,224352
19932,2021-07-01,12kg그물망,2979.891304347826,8832.0,2193200,울산도매시장,울산원협(공),양배추,양배추(일반),대구광역시,대구광역시,특,248.3242753623188,105984
19933,2021-07-01,12kg그물망,2962.573099415205,6156.0,1519800,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,246.8810916179337,73872
19934,2021-07-01,12kg그물망,4866.868686868687,5940.0,2409100,안양도매시장,안양농산물(주),양배추,양배추(일반),강원도,평창군,특,405.5723905723906,71280
19935,2021-07-01,12kg그물망,3796.888888888889,5400.0,1708600,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,서산시,특,316.4074074074074,64800
19936,2021-07-01,12kg그물망,1262.244897959184,4704.0,494800,진주도매시장,진주원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,105.187074829932,56448
19937,2021-07-01,12kg그물망,4420.113314447592,4236.0,1560300,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,368.342776203966,50832
19938,2021-07-01,12kg그물망,2266.666666666667,1800.0,340000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,188.8888888888889,21600
19939,2021-07-01,12kg그물망,4600.699300699301,1716.0,657900,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,383.3916083916084,20592
19940,2021-07-01,12kg그물망,2300.0,1680.0,322000,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상남도,밀양시,특,191.6666666666667,20160
19941,2021-07-01,12kg그물망,2350.0,1200.0,235000,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상남도,김해시,특,195.8333333333333,14400
19942,2021-07-01,12kg그물망,7828.947368421052,912.0,595000,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울산광역시,특,652.4122807017543,10944
19943,2021-07-01,12kg그물망,1700.0,840.0,119000,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,141.6666666666667,10080
19944,2021-07-01,12kg그물망,1800.0,720.0,108000,울산도매시장,울산원협(공),양배추,양배추(일반),서울특별시,송파구,특,150.0,8640
19945,2021-07-01,12kg그물망,5392.857142857143,504.0,226500,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,영양군,특,449.4047619047619,6048
19946,2021-07-01,12kg그물망,4600.0,360.0,138000,인천구월도매,구월원협(공),양배추,양배추(일반),인천광역시,남동구,특,383.3333333333333,4320
19947,2021-06-01,12kg그물망,7250.0,108864.0,65772000,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,604.1666666666666,1306368
19948,2021-06-01,12kg그물망,4347.690941385436,13512.0,4895500,안양도매시장,안양농산물(주),양배추,양배추(일반),강원도,평창군,특,362.3075784487864,162144
19949,2021-06-01,12kg그물망,4833.032128514056,11952.0,4813700,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,서산시,특,402.7526773761713,143424
19950,2021-06-01,12kg그물망,5630.0,10320.0,4841800,안양도매시장,안양농산물(주),양배추,양배추(일반),경상남도,진주시,특,469.1666666666667,123840
19951,2021-06-01,12kg그물망,3007.486631016043,6732.0,1687200,진주도매시장,진주원협(공),양배추,양배추(일반),경상남도,진주시,특,250.6238859180036,80784
19952,2021-06-01,12kg그물망,3015.591397849462,6696.0,1682700,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,251.2992831541218,80352
19953,2021-06-01,12kg그물망,3629.62962962963,4860.0,1470000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,무안군,특,302.4691358024692,58320
19955,2021-06-01,12kg그물망,4350.0,2880.0,1044000,울산도매시장,울산원협(공),양배추,양배추(일반),서울특별시,송파구,특,362.5,34560
19956,2021-06-01,12kg그물망,5052.173913043478,2760.0,1162000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,421.0144927536232,33120
19957,2021-06-01,12kg그물망,3735.449735449735,2268.0,706000,진주도매시장,진주중앙청과,양배추,양배추(일반),제주도,제주시,특,311.2874779541445,27216
19958,2021-06-01,12kg그물망,3320.0,1800.0,498000,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,북제주군,특,276.6666666666667,21600
19959,2021-06-01,12kg그물망,6564.912280701755,1368.0,748400,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영천시,특,547.0760233918129,16416
19960,2021-06-01,12kg그물망,5252.631578947368,1368.0,598800,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울산광역시,특,437.719298245614,16416
19961,2021-06-01,12kg그물망,3800.0,1200.0,380000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,해운대구,특,316.6666666666667,14400
19962,2021-06-01,12kg그물망,4001.030927835051,1164.0,388100,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,333.4192439862542,13968
19963,2021-06-01,12kg그물망,5505.882352941177,1020.0,468000,인천구월도매,대인농산,양배추,양배추(일반),충청북도,제천시,특,458.8235294117647,12240
19964,2021-06-01,12kg그물망,4500.0,720.0,270000,진주도매시장,진주원협(공),양배추,양배추(일반),제주도,제주시,특,375.0,8640
19965,2021-06-01,12kg그물망,3300.0,612.0,168300,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,275.0,7344
